ndex_id,form_name,version_identifier,audio_path
640,Normal Form,x-y,https://cdn.pokedb.org/c3c96131a4a84d82275e470b8ff8748ca156d5d6ab94c4b36ddd9b7d46e50fb6
641,Incarnate Form,black-white,https://cdn.pokedb.org/4f4cd854b6682ddc4b224e4592e1c9aea852bc4d3ef861c1c1e60290bf7ef278
641,Incarnate Form,x-y,https://cdn.pokedb.org/96d368f15ab2d4e5b7993fbd313cc042e06752faecda8f652beb59974c4de78a
641,Therian Form,x-y,https://cdn.pokedb.org/cbedcfc93a0d21a0598cdb51633017c443ff69c31eb9f3ba58f167ba0780daac
641,Therian Form,black-2-white-2,https://cdn.pokedb.org/debdc8fc67ce2424aa01aef70945477b940bb3ccd8acb6a15d969e4e46c88e58
642,Incarnate Form,black-white,https://cdn.pokedb.org/3b1fba6b068340c506a9c2727ff6b5ae3ef18c6078c806daa23c66c8de87ebff
642,Normal Form,x-y,https://cdn.pokedb.org/af9a67e9e76a8f2a266efe6a1384e43ccd939afc4f806aec5f376e68c8282e4f
642,Therian Form,x-y,https://cdn.pokedb.org/19fddfeabbdbc14592c6d56d2e0b17645f4a1b069d02186097bf50de05ef190e
642,Therian Form,black-2-white-2,https://cdn.pokedb.org/ffebde9f8afca1210a332e9a8be6310b4ad404e691fb7310322489a6907a018b
643,Normal Form,black-white,https://cdn.pokedb.org/c57f75711a8c3cda31f5fe84a53aa64f518a03224ec74842486ec91167a7ae7f
643,Normal Form,x-y,https://cdn.pokedb.org/782f9b8922f134d55f9eaec37187ba67ae3d0ce676640e8bf86eb0d94da135ee
644,Normal Form,x-y,https://cdn.pokedb.org/60d12f63a23e8db2d2ab4abe5023440646eefa62946e3e1df5058540c5a59f9e
644,Normal Form,black-white,https://cdn.pokedb.org/0e9462e00200f07a438c39a61274904759de2cd6834b1f9d9bd74f941c6e54c9
645,Incarnate Form,black-white,https://cdn.pokedb.org/25aad3ea94361d9a7581d9b6b50f076c65c389f2f069ff96ec942c9264f8e23d
645,Normal Form,x-y,https://cdn.pokedb.org/752cfb31bcc39b98ab69f93aeee36771714a4dfd36ff1440dbb1e81b5b1cfe07
645,Therian Form,x-y,https://cdn.pokedb.org/d32e44476183ef92b849c5806e572777290ab38a7cf7f7a8d752ef671f80a74a
646,Black Kyurem,x-y,https://cdn.pokedb.org/ce32994e28133b13ff1be42f6c261472fcf84d2c4afc9bf346f419191f2ad876
646,Normal Form,black-white,https://cdn.pokedb.org/5f681ba10a6450ba4a1ace69533831b57cbebf26ed343eae306ad7934246a98c
646,Normal Form,x-y,https://cdn.pokedb.org/08b0fafe796bb83a5d78e7f6b415d49f29935a42bacc6bfa37b3ddd3658144a2
646,White Kyurem,x-y,https://cdn.pokedb.org/d68b85679efd56a257db5d1798083105bccd544e41c27ace2c2efe7228ee894e
647,Normal Form,black-white,https://cdn.pokedb.org/3e991afe71df3ef103a416694113fb937fdaf4a88303ef6db5ae9dd9de121fe3
647,Normal Form,x-y,https://cdn.pokedb.org/7055dea71d995d7f5fbff10d6bfa96dc19dee831be196efad97c841487d1fb28
648,Normal Form,black-white,https://cdn.pokedb.org/1bfc9d1c44007bcc25c7db98363bde357a3e88970bfb6011bcadf1f318c24ae5
648,Normal Form,x-y,https://cdn.pokedb.org/0015fde870a9a8c783d2d87010959ee2e386d50b8b7da0fec9153c54bb662dd0
649,Normal Form,black-white,https://cdn.pokedb.org/9c185ac1b3b2b4d58641dc0793ca42cd2a91cced32d7ae9884e02a81cb4a9d2c
649,Normal Form,x-y,https://cdn.pokedb.org/5c55be13363d384fd35c612ef9f321dfd1b8cd0b889628ea31da04f3de196e1a
650,Normal Form,x-y,https://cdn.pokedb.org/0a7c93457b095a57f2fa9dc3ff5c397b0c25dfcff59735de0df3606f90532f1c
651,Normal Form,x-y,https://cdn.pokedb.org/910ca88d0fabe5a5654b42783658cf2bf92185c9070ea430aae7a3fd01f6825c
652,Normal Form,x-y,https://cdn.pokedb.org/d3740dbc98d71d72abef350f7199bca6810c0543800ce919c5c1139432412538
653,Normal Form,x-y,https://cdn.pokedb.org/8dd81b2ffcf4abd72afc0f65b563447795c3c50e218d701c8dc1981f7b974178
654,Normal Form,x-y,https://cdn.pokedb.org/204bb89ee277bf52aca4aa647969f7fc03b2ad3883a7757f1e16475f0a47c367
655,Normal Form,x-y,https://cdn.pokedb.org/c2e1b618bff5256b363336c823991d0a8f948a2470831fb138eed1a4e9b10c1a
656,Normal Form,x-y,https://cdn.pokedb.org/c508157fecf6517f1771e83552409b30e367e7c49a9b344dbbce5b5c6199d54d
657,Normal Form,x-y,https://cdn.pokedb.org/e9763980981225311fb9209fbb6c247e4119ecdf439ea97c8e4d3a91731c7315
658,Normal Form,x-y,https://cdn.pokedb.org/0eb0f0830d939ced28f80f7b2ec59192ffa7666cfbf765951c3bf9df08227163
659,Normal Form,x-y,https://cdn.pokedb.org/ea286176df1936ed7892580878a0a76c6b863f76e074dcb956b6fd90b0e0dd5f
660,Normal Form,x-y,https://cdn.pokedb.org/a712f91c7020e78727e4a37eed095f02b9e0b43ca3bedc3477edfc0ad6280ab5
661,Normal Form,x-y,https://cdn.pokedb.org/dfbd1db76f6e726d7f6b48f37957b0f9d1aedbbea8b96f8f1a9cd7742498e7b1
662,Normal Form,x-y,https://cdn.pokedb.org/d84441cf1b29870d6dbcdb10eae55a94508beffa6f0b7ea1020619ea0ac74da6
663,Normal Form,x-y,https://cdn.pokedb.org/03bf2713269a7fbfb8799b7ddc12ee9dbcf488cbdfbba3c6cca659be8385f097
664,Normal Form,x-y,https://cdn.pokedb.org/0877368e1a03b14729f4b9ad77ddcb0eb6632b773c245ded732fd17dee4b08eb
665,Normal Form,x-y,https://cdn.pokedb.org/e75947819c305703916f69ee6d434ad0ff816139cf6e82c5c68f6ab17cbb09b2
666,Normal Form,x-y,https://cdn.pokedb.org/c968151afaa25ebaded61d2e253517de93a1244bd095908ade3b5a5dab38ca83
667,Normal Form,x-y,https://cdn.pokedb.org/520cd9341637af72c38d2aee70253a19324697ce94d113dc23d943cb095a85e5
668,Normal Form,x-y,https://cdn.pokedb.org/f3f81a5c5761ed7fa27e177f5b87bb2ff044ea8ab80a30f239df5c148619be19
669,Normal Form,x-y,https://cdn.pokedb.org/4768ae7321cdf1548d493c4a14f0f33e242e35811c9b5b92561f90fa8508c5a3
670,Eternal Flower,x-y,https://cdn.pokedb.org/aa2d618da4d6a70d67b0406db77d9fee1239a5dd8e2285d13abfafb880820895
670,Normal Form,x-y,https://cdn.pokedb.org/7d1987efc41f5e837cba6a2d63bd4dd7a72c28d3c28996125f8e4dfc16c9da3f
671,Normal Form,x-y,https://cdn.pokedb.org/480338d18c4f16ef2bc766d4bf175f97b1de96ea011b50574068a1a505a23923
672,Normal Form,x-y,https://cdn.pokedb.org/6f37ce9ad3a0127ed38caa0461553bdc240e51477505fb613c9ea8f19806eef7
673,Normal Form,x-y,https://cdn.pokedb.org/62714b3e2fac0be8aae96d6b9ae90f72693d2c2ecc8fdec4cf74b938d14e4385
674,Normal Form,x-y,https://cdn.pokedb.org/4b81fd653200f01583384ac75b8a2338cfc701bd4363593eca0f4b210e50c0b1
675,Normal Form,x-y,https://cdn.pokedb.org/1534a5d5b96cd8e0cae4f4ecd1a092eb422fd2fccd2b32d054430ee4d02557fc
676,Normal Form,x-y,https://cdn.pokedb.org/786d0adec68c8acb7cac88fd9dcaff6ddf08633245d9c095a5c3fe58a623e6df
677,Normal Form,x-y,https://cdn.pokedb.org/2664afe0018680144205e7eced9fa65bb12cec38a3cb6d376d4b6d9c30e50fc5
678,Normal Form,x-y,https://cdn.pokedb.org/b0358abd0b44fcc9946065fe95844aadee0473e70239bfe7ca90f9a35d44b112
679,Normal Form,x-y,https://cdn.pokedb.org/0ba18b814bef792927500e8f53f0d23fb48974d61fba4d7c19fc4ace2d921136
680,Normal Form,x-y,https://cdn.pokedb.org/a19f46b43f0212b98a01cb3df5085be151fc61b1d22106a057e3955e37559229
681,Normal Form,x-y,https://cdn.pokedb.org/d2b686611f1ca6907a175452d437d3bfa910cfb174eb851d0edb61c9fc15089b
682,Normal Form,x-y,https://cdn.pokedb.org/10da4ae9958a3959814378423a6069ae550b5e2e84cab38c1748539398936c3e
683,Normal Form,x-y,https://cdn.pokedb.org/2634407c49d61c1beb9a1086de8d6527fde3a0616e621e89aa190fb9d03c49ad
684,Normal Form,x-y,https://cdn.pokedb.org/24fd20be070c1c133788e4d2cd34bc8672ae960761c910062a467c8bf056e747
685,Normal Form,x-y,https://cdn.pokedb.org/908902bf52ee41e9fef2b16a164504135dfe1f4464ed31f9f0c4b685197cd75f
686,Normal Form,x-y,https://cdn.pokedb.org/37c8371cc2fc25d00646c5d171999bf2c0138ea96dec02c437c82951c031f8f8
687,Normal Form,x-y,https://cdn.pokedb.org/0f9b37096b5970c23e528c573e24c4fe5fd8925d30b4a93fac29384b39f60af8
688,Normal Form,x-y,https://cdn.pokedb.org/cac80330a4b0eaf6393204416f24b5fa9d6eb1443a6d383f4f122e7280c6a5d8
689,Normal Form,x-y,https://cdn.pokedb.org/f38e86328cac4b22bf7067847fd1a39daddde38d66f4c2755a77b80f29b9adfb
690,Normal Form,x-y,https://cdn.pokedb.org/96a624947fba83b69eea48fd90666f523f78142cbc0ffed7c50b6e222cf6a384
691,Normal Form,x-y,https://cdn.pokedb.org/7e4c31ff0d0cdb32a90f8b63f60db294394916d815b6e9c56340e83f035d9c7c
692,Normal Form,x-y,https://cdn.pokedb.org/c30b7bfcd542e212cc5cefdb8f8b336a8df7b32534a6e363761b0c0f2b7b84c4
693,Normal Form,x-y,https://cdn.pokedb.org/0a5c87e3cb4bc3bc5309032a6d841632add7dd7b1acd0edd2aa1f3a563ccd466
694,Normal Form,x-y,https://cdn.pokedb.org/2cda441f26d920170a76d8767404f1ba5564100ad2ffe9a326d9edfa1f343696
695,Normal Form,x-y,https://cdn.pokedb.org/c4201c5a27412a24cc05d204baedba9588588acc89925cadb344f0572674cfd5
696,Normal Form,x-y,https://cdn.pokedb.org/86c9abfe04f8e96bcff63cb22163abc3265320c467c9194a051d46d31b2fd795
697,Normal Form,x-y,https://cdn.pokedb.org/3f1964993f6622256d27307cf0590ceb69e707ffa71a4909792fd44f00dd8e15
698,Normal Form,x-y,https://cdn.pokedb.org/9df4ffb630e3a44d6f6e536f8f0810cb521adfeeada46054d8c0a5a59bcfc003
699,Normal Form,x-y,https://cdn.pokedb.org/71cb0eba40832e963404011ed6a4b3ca38814111f2930a3a8a52083bb6561979
700,Normal Form,x-y,https://cdn.pokedb.org/5f1a07cf00771d2df0331419d86171f5491e02ac9e480a8fc4a489283f6ec428
701,Normal Form,x-y,https://cdn.pokedb.org/45cb2087b3c167b9a7663249165b4e1e7ec57e3aedb236370aa0d3a0238e368d
702,Normal Form,x-y,https://cdn.pokedb.org/af3e891fefa49e5355a276cb91c8d525d4de72f36ab4d0119cb4b25304711673
703,Normal Form,x-y,https://cdn.pokedb.org/a2a7f2e47fce0c000e448ebd6f04f9e31cf80b57f53f5ac270a4de3fa242203b
704,Normal Form,x-y,https://cdn.pokedb.org/7e14091269517b669f84ba714b631ff8a63096827fae7735bffa9c63b214468a
705,Normal Form,x-y,https://cdn.pokedb.org/2f4b27d1bdfd1d83c959752949439d3c9bd9050e9b62f2d6e185173f48d79dc6
706,Normal Form,x-y,https://cdn.pokedb.org/3724eed21ed35e46d27f71c28a2b14f2b2c66a1536c11c2124b033f9a3714c2c
707,Normal Form,x-y,https://cdn.pokedb.org/98ea72c74847379b4c6c28819f1302e6bece3c5458ca811e9bb6b5a8ee3ba284
708,Normal Form,x-y,https://cdn.pokedb.org/27216c14ecd5860d59936ee12b7213b4460780833d65c2c0c5af31e7bb440cff
709,Normal Form,x-y,https://cdn.pokedb.org/85692169540e90b2907edc6d2b3dbd7d96137605fc906f4f8629d40de78df430
710,Normal Form,x-y,https://cdn.pokedb.org/32504263a6f2dbaf8828bc40b5b555ad0bb51cad1a3e59a7aed657a1e785d141
710,Super Size,x-y,https://cdn.pokedb.org/f4c88575c640c90dccf729dbe2496764c52ec11f9a360d6c51ef5e204908f842
711,Normal Form,x-y,https://cdn.pokedb.org/325142e91c85b6e26dfea3992195a8955a7dcf458e18d4861e9165b4bc83b71d
711,Super Size,x-y,https://cdn.pokedb.org/e7a2c5572381a5358e78fcdc074f476d304ec61558e3d213259242a2e1547117
712,Normal Form,x-y,https://cdn.pokedb.org/0a8174c9e18d905830e161b2d98b33955211d83453a3f37424122fbcf8d44a34
713,Normal Form,x-y,https://cdn.pokedb.org/1b6fa2a1ce260b78f0d9778d5f1e4517c4d4241a8ebad0480799ad8227f42058
714,Normal Form,x-y,https://cdn.pokedb.org/04ea9aa99214dacd5cedc78ac62ad54b4cd0af8b5f0f628a12cb6c6da186c398
715,Normal Form,x-y,https://cdn.pokedb.org/9bf7b51c2cf5d518836573c9297f987dccffcf0152c380d761477e1edd104ac4
716,Normal Form,x-y,https://cdn.pokedb.org/985b7714c8acc95dc5b623645d7d1c3801433b020916d36da2dfda2c3de76ec0
717,Normal Form,x-y,https://cdn.pokedb.org/254df630affb97c731eafeb9a189dd14bc5e409f475344923dca729c992f3a46
718,10% Form,sun-moon,https://cdn.pokedb.org/150baa5d205710c153638f0b9633fe0bf474db5829feeebde2535a865029ba4a
718,50% Form,x-y,https://cdn.pokedb.org/3ff796d8822715385376b74af37324f156eda0cb95d9a08d0bdcda7a64895d95
718,Complete Form,sun-moon,https://cdn.pokedb.org/4d9141900f9b081af8d0587b32d025a027e1f10c7b02ba82b797f7f3a5877d3e
719,Mega Evolution,omega-ruby-alpha-sapphire,https://cdn.pokedb.org/b1124b514c3575ad8b9a443666c8a7bea01279f21fe4a32effb027e96e289ada
719,Normal Form,x-y,https://cdn.pokedb.org/07cfde3ea143220541847dc005d4754e009b96cd62b77855e8f3f5a7d70506a5
720,Hoopa Confined,x-y,https://cdn.pokedb.org/054b81a799f101535077c4769eddf145f27388dbc02870f29607d10849b92daf
720,Hoopa Unbound,x-y,https://cdn.pokedb.org/5641052731ea294f63c262894202b209c2c13dac4a13c6d90355e64d49c88a24
721,Normal Form,x-y,https://cdn.pokedb.org/17790fb930a0e4fdffda2bb3e5d60ec2285b7fdbbe3eae647fc1949299e97d91
722,Normal Form,sun-moon,https://cdn.pokedb.org/adfc1ffcc301afaad2be1d7fcb3ffd7ef8fea32e36ae57cc7239563436b54b9e
723,Normal Form,sun-moon,https://cdn.pokedb.org/d92891fd9843264c10f06dcff3d5300fdc719bb0365019571b5f82f2f3863abb
724,Normal Form,sun-moon,https://cdn.pokedb.org/d92f1d0de2f2aaf176fe24a14fef8ddf7ca056293d2c9783090429200ddbff5e
725,Normal Form,sun-moon,https://cdn.pokedb.org/6cf8a70c67848a69f73098b37a59ca1cbb70373f4cfd7d52c3663d02d25cbee1
726,Normal Form,sun-moon,https://cdn.pokedb.org/f5b9ddb3bc81b8ce3f90457dcbcc2a07d654cce5b323199fa4f748c777ad90aa
727,Normal Form,sun-moon,https://cdn.pokedb.org/e22f795e79d93bdd39870c820d7a43909c5883db33da208236b49bb819503b1e
728,Normal Form,sun-moon,https://cdn.pokedb.org/6e9febeb1a6d47d37ba409f94b9e692ddf6d45f1b55db7aafd7871248bd4e2d2
729,Normal Form,sun-moon,https://cdn.pokedb.org/c415a7cb76013de8f12df9ecf3a16d05db93fe0c595f725aec289cfca9952796
730,Normal Form,sun-moon,https://cdn.pokedb.org/6381d31ac28951c151e2f03a15c2e1a0fc749367249b82cdb134420f483511ff
731,Normal Form,sun-moon,https://cdn.pokedb.org/168ad949ce1b2c49ba33043cc0a33e67f1bf0c0626c918ed0f191379eb21c1db
732,Normal Form,sun-moon,https://cdn.pokedb.org/b8a943a39db26e25408cbdfa71beae84533cf9cac59e17609c86a464194de705
733,Normal Form,sun-moon,https://cdn.pokedb.org/948e4b2dd72b55bbf6446163b777820057ba55913eea7dfdb3573b38b58879b0
734,Normal Form,sun-moon,https://cdn.pokedb.org/4ecb8e0a3ad75e621f1b7c389c603bcbcddbf6ab71946800b430becef14694f7
735,Normal Form,sun-moon,https://cdn.pokedb.org/ddd09925a27a856001fea504c61c4b34c4b254be794b87c444eddb6aab5c85fb
736,Normal Form,sun-moon,https://cdn.pokedb.org/e2a18260caae3492501ba6e9398bf8506047edb222bdea8fd58c5ae43edf2628
737,Normal Form,sun-moon,https://cdn.pokedb.org/afe2ffcf507785b5a85e5bb5f421f2918ba02a8c8680a387b4ecaa9b32272cad
738,Normal Form,sun-moon,https://cdn.pokedb.org/c8121493a7a76698812638fde08dde5070a14ebcaa97e594daec6f1eae9585c1
739,Normal Form,sun-moon,https://cdn.pokedb.org/b4d886210557108c3b3bfee6aea6815bb4ae1d949ebb12f6b1e8dc5124bce6bd
740,Normal Form,sun-moon,https://cdn.pokedb.org/cfd87bf1675f08d669c77580d507bf8a467e73281cb75600079d72a09ce09964
741,Baile Style,sun-moon,https://cdn.pokedb.org/07a2ae9c918d58ec645eb3e5f851a83c009fe6a9452085821289ab81a12676ea
741,Pa’u Style,sun-moon,https://cdn.pokedb.org/79eb0cd4ca9b711f3e8fee4daae73d60904c3e97b218ca6dcc57427496748d70
741,Pom-Pom Style,sun-moon,https://cdn.pokedb.org/2accf7fb0c2c281059a04173fea88028d198df8df6d55f753b6b197bca006b7f
741,Sensu Style,sun-moon,https://cdn.pokedb.org/f95989cc8da748a6bb6a1beb44d2f7b58eb27b9e130ac280e8a9eefaa07a324d
742,Normal Form,sun-moon,https://cdn.pokedb.org/276843d1aa6b5fcf986193942e111c084097a82ba6e0c6936a547fd614f368d6
743,Normal Form,sun-moon,https://cdn.pokedb.org/52034df31831cb0d84460518e8f3321a69f2566a9f8ab5bd25ecdd40b8b75913
744,Normal Form,sun-moon,https://cdn.pokedb.org/76913e5710d59679fe1e3eadc170e053c1c9a07b254f313d1387342e268f9cf1
745,Dusk Form,ultra-sun-ultra-moon,https://cdn.pokedb.org/7e474c59c7109629a87c087695ff9037cee4228c9324c949e27be1609da21c24
745,Midday Form,sun-moon,https://cdn.pokedb.org/c047501525e23311fefa99d0e46d0b605e08cf391c2fa5ad8ebe3de00b5b375d
745,Midnight Form,sun-moon,https://cdn.pokedb.org/5e9f5647a167cb65c7aba766a9e3d18aa36f53a7f5ffb9c678d7c51b29d07444
746,School Form,sun-moon,https://cdn.pokedb.org/69956b79e1ed828740daa946c794245489f5be7d16cb37727ad48151d0c5f03f
746,Solo Form,sun-moon,https://cdn.pokedb.org/e7ab9093be7b523f509acce12dbc8abaec586fb7012c51b9fa405696c2355c68
747,Normal Form,sun-moon,https://cdn.pokedb.org/15aa71ed7eb39ac8411d96725af625015bdae4af00e5b788d3db722221b49783
748,Normal Form,sun-moon,https://cdn.pokedb.org/e11fd9161f0c5d970a48a0daa54ad660c40cbfe4fac7c186a81c91fce95aab50
749,Normal Form,sun-moon,https://cdn.pokedb.org/63fbd7fb269a3067ea05580680d07babc4c7fb39073c7ece0e112af35dcccaac
750,Normal Form,sun-moon,https://cdn.pokedb.org/8b25e9f2040a03bdb9d9d65540547c96a34adee63480f3ca1b2aa9d72293ed61
751,Normal Form,sun-moon,https://cdn.pokedb.org/fcdf6e9a67b29802ceaf79c9aca95746b367db9873ef823d6505a5c96ce781c4
752,Normal Form,sun-moon,https://cdn.pokedb.org/ea87bae8302fe26ef99b14171a43068f2eef378d4eee2e2fab099d79b2b9b3b2
753,Normal Form,sun-moon,https://cdn.pokedb.org/c06673eed748a7f52a5828d301ec7b7116db3adf56c1de022b5e023299774448
754,Normal Form,sun-moon,https://cdn.pokedb.org/d0bf7d4164a3421c9cd19e9c8905698152a7c5addc0a7b8cb670ff65bec24d63
755,Normal Form,sun-moon,https://cdn.pokedb.org/c6432a050012f6bf46cd4f3ae40f2941351560e458c1c3ff2f94141d5c501846
756,Normal Form,sun-moon,https://cdn.pokedb.org/652d945ffa0de7c8c4bcaac60cc4559d2591293a937a6d71d37935c4729297e9
757,Normal Form,sun-moon,https://cdn.pokedb.org/fb51d1493c275f39be0f9f372e42dc63ca368900a105c5e72f5b4a2498968ac4
758,Normal Form,sun-moon,https://cdn.pokedb.org/31418780df7cda75d6a3e4c8641f4ae90419ed2611c2bd049a5a1ca2f5d63506
759,Normal Form,sun-moon,https://cdn.pokedb.org/8dba5d154652cdf8c0d25620be4f2d44dd7b3d6a25531cc346d63831022f5766
760,Normal Form,sun-moon,https://cdn.pokedb.org/230fa9f3e5c37180231b27cf38371deb6a13a3b203586cbbf0b3b700e8f11a86
761,Normal Form,sun-moon,https://cdn.pokedb.org/6a0d8c100e1759971b99d8c5e823a7fbb3fe0f99cbca692b0051564149a81f4f
762,Normal Form,sun-moon,https://cdn.pokedb.org/300f4a9e6787c275aa8dc7acc3a8a0564b7714d27d50ef24b9404372a339b1b5
763,Normal Form,sun-moon,https://cdn.pokedb.org/9043a89970e3285a115b6d59859256ca65dc1ecafe4d8125c12627400288e9d6
764,Normal Form,sun-moon,https://cdn.pokedb.org/96a8c95cbe3c6916f4420a9ea0e78e8116274f60cdb5acd2fe943400e80b358b
765,Normal Form,sun-moon,https://cdn.pokedb.org/49525405b07ce45071a0d98e1decc78cf2bcef7d0675b28825c5e824099284e2
766,Normal Form,sun-moon,https://cdn.pokedb.org/48604016726735c5cadf08a7ee8cdc4631d0215af24baaa36a9b0d77553bb474
767,Normal Form,sun-moon,https://cdn.pokedb.org/b96dc3bc4323e93727ffabad444b06bdd13e2ab0229150c1f28b20baa46624b6
768,Normal Form,sun-moon,https://cdn.pokedb.org/1155edd783a914c16c6a914124f9d37bfc0177ca5ea50a8074146fc010dfb631
769,Normal Form,sun-moon,https://cdn.pokedb.org/352ea274a5a9fd52c819f2b52561a1905d90cd709a2ab9bb5ef365a831c0335d
770,Normal Form,sun-moon,https://cdn.pokedb.org/383ff24e859055133e4465cc3ee3e9b7456945ccb6b98eff633f8dff4c69e1a1
771,Normal Form,sun-moon,https://cdn.pokedb.org/3479459377f6c2185d642e6fada8ab15c5be69819f702598fc9dab1ee429761b
772,Normal Form,sun-moon,https://cdn.pokedb.org/19b67dd3ab14f25b3cfa020199ffe7da788e06a9ed248a3dd27eac028c38a66c
773,Normal Form,sun-moon,https://cdn.pokedb.org/e24ab59787e698ec12a365900139b3ec17b205a95604ed39a17b54163d50089a
774,Normal Form,sun-moon,https://cdn.pokedb.org/f0427011c99c2f3f7eacc3ebbbba3ec4d3e23df822e2ea2f819ecd84247ba2b4
775,Normal Form,sun-moon,https://cdn.pokedb.org/d51618cfba8da15e6960640b610c115db3abee68aec7eb513e5099580696a89d
776,Normal Form,sun-moon,https://cdn.pokedb.org/3b82706c28b791b4690bf7df11bdb3059b1852407b0b41f7727ddb2a40b1dd2f
777,Normal Form,sun-moon,https://cdn.pokedb.org/3eabe757b4070937717709f2530bf8e7e17aec21fd75ba5efd9ea718c7a93ec9
778,Normal Form,sun-moon,https://cdn.pokedb.org/73c27b0b29258218ef00c845aad5b6ec7c77f1b7162c7d7802bf2ad53fb2efe2
779,Normal Form,sun-moon,https://cdn.pokedb.org/0113f16945096c5e5840b678d1ccd24fa7b6db1e819f10ec192f329d016eaa6b
780,Normal Form,sun-moon,https://cdn.pokedb.org/f62a073a463a5b97645d9a8f0651a47162e813c8abdb9d00d7be602b3f1647a5
781,Normal Form,sun-moon,https://cdn.pokedb.org/97257f3b9c408eb607699fcfcc924d5375cb51314fdff19b0450c0f48a369933
782,Normal Form,sun-moon,https://cdn.pokedb.org/ae2822e81562436693a1858e80d02cb6820e431ce29b63fd8c7da8845cc0e4f5
783,Normal Form,sun-moon,https://cdn.pokedb.org/8b0b1cd87c808b9fcc78269a9984215b0cdfc4f6a0cfc4fe3756dd924337d096
784,Normal Form,sun-moon,https://cdn.pokedb.org/db59ef00a54a0e34620393c55a208605bf99d2b95fa704f884761e825c685c81
785,Normal Form,sun-moon,https://cdn.pokedb.org/08776673bbf6296099ebad6a693ace05e5c01a099ce9160dd98de84d1f327775
786,Normal Form,sun-moon,https://cdn.pokedb.org/1cb8d6012b122e338fd4ee94102ecec15bf033bd5fbb571f8fc933dbcd69484f
787,Normal Form,sun-moon,https://cdn.pokedb.org/05da1b454aca9e047eca4390614fcee7173a28d35fee239caebe1a21610e4900
788,Normal Form,sun-moon,https://cdn.pokedb.org/4924e35aa4a1b0103c518b3373bd3d30c15b9dedaa85ce1d3d9015b74ef932c6
789,Normal Form,sun-moon,https://cdn.pokedb.org/8b7fa976ed8793d565b60e38d8da88f0a7e8c78783e17b1a0f92217316ea2d88
790,Normal Form,sun-moon,https://cdn.pokedb.org/acd6e6840e3e758e1dd6a38e30ef9de89f2ea487f7487feeed40a60e5573570b
791,Normal Form,sun-moon,https://cdn.pokedb.org/191edfe5cc010c79f8f1455d1e3a7d783da8308556ccea4b5304ab4d0dfb46f1
792,Normal Form,sun-moon,https://cdn.pokedb.org/de136e5984e82620f4571a49f4525900fac30a800e77d15abe1ae62697e386f1
793,Normal Form,sun-moon,https://cdn.pokedb.org/2dfa213b82ba9386a8e39b6de8357ec16827bb1829d0b1bde4c185a92929ce25
794,Normal Form,sun-moon,https://cdn.pokedb.org/c2dd98f84fbc10c8eda1d2d64e012e3ddbcfc99be35ab2c3b2fc1263d802715a
795,Normal Form,sun-moon,https://cdn.pokedb.org/3d2d5296d44d1222fe5a0a316dbbbf897e153c8a6dd72703456816d40c7c7c54
796,Normal Form,sun-moon,https://cdn.pokedb.org/f84bdd559555877ade5ba7309b2b54097727e4d11ee6018a11da717932d6037f
797,Normal Form,sun-moon,https://cdn.pokedb.org/a8f31394f9a8d62fdde135477e5ce2164a5788f89596df62dc7e9f1368bdb630
798,Normal Form,sun-moon,https://cdn.pokedb.org/9b8d05ecfd9a9c6edef8b83d20b74c781ba696b1d0356d606204c66d8620fcbb
799,Normal Form,sun-moon,https://cdn.pokedb.org/9a915a557315de617d35a7ae3fa92192f8dced2e9a34c0684bf276a1c23ea044
800,Dawn Wings,ultra-sun-ultra-moon,https://cdn.pokedb.org/2cbd51fb73e0158937996d0e14f35bfd1fb31186a3ff102855d9196041868259
800,Dusk Mane,ultra-sun-ultra-moon,https://cdn.pokedb.org/0046173a0268a3be03614a1ede01e04c18c96c5203219c60558203ea81d399a5
800,Normal Form,sun-moon,https://cdn.pokedb.org/f7b7cdfe25f11e88226538375ac06f8c5ba384b2bc1b5d4102dbcb031d41e228
800,Ultra Form,ultra-sun-ultra-moon,https://cdn.pokedb.org/0ae271ec6e22b3befb6c717f9f083e0c1d7e047367009d9c25c2c25d411ad48b
801,Normal Form,sun-moon,https://cdn.pokedb.org/41bfcc8c0680a4f0bd364a747b4f66c1b67c0601c899ad45a6ff89bbb222fffc
802,Normal Form,sun-moon,https://cdn.pokedb.org/e53a5b65d9887a37ab14c0671cb7c25081e5b934a5330a1153703c24b54b0ed2
803,Normal Form,ultra-sun-ultra-moon,https://cdn.pokedb.org/8aaa11963cde3893c2f2161b364dc0894f9732e548e878c11b0137e8322cdab2
804,Normal Form,ultra-sun-ultra-moon,https://cdn.pokedb.org/6fabca0dce5700ec83acb2bff52da04fc0fe73c4ed5731e653ee348ba68472aa
805,Normal Form,ultra-sun-ultra-moon,https://cdn.pokedb.org/fa9c93495cd45bebdace122b28b9872dae03fcff2c87e8a85049f4d80ae40b5d
806,Normal Form,ultra-sun-ultra-moon,https://cdn.pokedb.org/b4131314aca1a1ce997bd929a6de33e153e483af6f93a91f5d185c92556fe4a2
807,Normal Form,ultra-sun-ultra-moon,https://cdn.pokedb.org/1c3609855b47e955b5d8bf3751d0680f2e03d3312859ca30b2afa8dfeb5bcb48
808,Normal Form,sword-shield,https://cdn.pokedb.org/3447667f91057b7c910b3757c0bce4bef4122f2281c36672fff25c3bab40d37e
